"","D1","D2_d0","D2_d1","D2_d2","D2_d3","D2_d4","D3_d0","D3_d2","D3_d3","D3_d4","D4_d0","D4_d1","D4_d3","D6_d0","D6_d1","D6_d2","D6_d3","D6_d4","D6_d5","D7_d0","D7_d1","D7_d2","D7_d4","D7_d5","D8_d0","D8_d1","D8_d2","D8_d3","D8_d4","D8_d5","D9_d0","D9_d1","D9_d2","D9_d3","D9_d4","D9_d5"
"D-Limonene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807425366666667,0,0,0.028698915,0.0325917291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Decanal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1773337,0,0
"Decane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286685204333333,0.0348264,0,0,0,0,0,0,0
"Decane, 1-fluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200228
"Decane, 2,3,5,8-tetramethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001285667
"Decane, 2,5-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005987744
"Decane, 2,6,8-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616066647666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Decane, 3,8-dimethyl-",0,0,0,0,0,0.001620887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Decanoic acid, ethyl ester",0.00311017546666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desmethyldoxepin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004052776
"di-t-Butyl phosphite",0,0,0,0,0,0.0001657736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Di(1,2,5-oxadiazolo)[3,4-b:3,4-E]pyrazine, 4,8-diacetyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102509,0,0,0,0,0,0.5062565
"Diacetyl sulphide",0,0,0,0,0,0.001231054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130323108,0,0,0,0,0,0,0,0,0.000799858,0,0,0,0,0,0
"Diazene, bis(1,1-dimethylethyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001428048,0,0,0,0,0,0
"Diazene, dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001284608,0.1072156,0,0,0,0,0,0
"Diazenecarboximidoyl bromide",0,0,0,0,0,0.001599433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diazirine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04383013
"Dibenzo[cd,g]indazole-3-sulfonic acid, 2,6-dihydro-6-oxo-",0,0,0,0,0,0.08506703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dibenzofuran",0,0,0,0,0,0.00161153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dibutyl phthalate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002849823
"Diethyl azodicarboxylate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106992356,0,0,0,0,0,0,0,0,0,0,0,0,0.0838228,0,0,0,0,0,0.0302504
"Diethyl Phthalate",0,0.00675931036666667,0,0,0,0.0006581042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diethylpropion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005853501,0,0,0,0,0,0,0
"Diethyltoluamide",0,0,0,0,0,0,0,221369441.666667,0,0,0,0,0,0.0941005487333333,0,0,0,0,0,0,0,0.101522062233333,0,0.0791357068666667,0,0.06167126,0,0,0.06019003,0,0,0,0,0,0,0
"Dihydro-2(3H)-thiophenone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001463352
"Diisobutyl cellosolve",0,0,0,0,0,0.0002253113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069967,0,0,0,0,0,0,0
"Dimethyl ether",0.690377995633333,0.1837898062,0,0,0,0.06825872,0,0,0,0,0.165433564766667,0,0,0.297284094633333,0,0,0,0,0,0.2092452,0.00513029933333333,0,0,0,0,0,0,0,0.002248854,0,0,0,0,0,0,0
"Dimethyl sulfide",0,0,0,0,0.068870353175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309074846666667,0,0,0.00260060366666667,0.00646696976666667,0.0126987264666667,0,0.01191521,0,0.0038021338,0,0,0,0.002058377
"Dimethyl sulfone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647781946666667,0,0,0,0.0024021932,0.00802363,0.004417953,0,0,0,0,0,0.0005456042
"Dimethyl trisulfide",0.00650055983333333,0,0,0,0.2273041055,0.02744157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395966726666667,0,0,0,0.00107096686666667,0.01672811,0.08348435,0,0,0,0,0.007057167,0.03284516
"Dimethylamine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423240573333333,0,0,0,0,0,0,0,0
"Dinocap",0,0,0,0,0,0.001451241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002070088,0,0,0,0,0,0
"Diphenyl sulfide",0,0,0,0,0,0.00159204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diphenylmethane",0,0,0,0,0,0.0009561294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003935564,0,0,0,0,0,0.0004304245
"Diphosphoric acid, diisooctyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004208693,0,0,0,0,0,0,0
"Dipipanone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033731325,0,0,0,0,0,0,0,0,0.0001989355,0,0,0,0,0,0,0
"Disulfide, bis(1,1,3,3-tetramethylbutyl)",0,0.0596111591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disulfide, bis[1-(methylthio)ethyl]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002716258
"Disulfide, dimethyl",0.0294922382333333,0,0,0,0.4533949873,0.09661093,0,0,0,0,0,0,0,0.001395687,0,0,0,0,0,0,0,0,0,0.0152270793,0,0,0,0,0.02735612,0.1305928,0,0,0,0,0,0.07735896
"DL-2,3-Butanediol",0,0,0,0,0,0.003475445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dl-3-Aminoisobutyric acid, N-methyl-, methyl ester",0,0.00572710777333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021634492,0,0,0,0,0,0,0,0,0,0
"dl-7-Azatryptophan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139379e-05
"dl-Alanine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398054,0,0,0,0,0,0,0
"dl-Alanyl-dl-valine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866251633333333,0,0,0,0,0,0,0,0,0,0,0,0
"dl-Alanyl-l-alanine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686481996666667,0,0,0,0,0,0,0,0.00485222813333333,0,0,0,0,0,0.02401031,0,0,0,0,0,0
"dl-Phenylephrine",0,0,0,0,0,0.0011351,0,0,0,0,0,0.00107371246666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0063020325,0,0,0,0,4.688005e-05,0,0,0,0,0,0
"Dodecanal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077721868,0.00617226426666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecane",0,0,0,0,0,0.007824205,5514967.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867890263,0.107507090933333,0,0,0
"Dodecane, 2,6,11-trimethyl-",0,0,0,0.010243676825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227526133333333,0
"Dodecane, 2,7,10-trimethyl-",0,0,0.0111316788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecanoic acid, ethyl ester",0.00490806453333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dothiepin",0,0,0,0,0,0.001305026,247412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001867515,0.02450828,0,0,0,0,0,0
"Dotriacontane",0.150593372633333,0.184065714266667,0,0,0.046748722825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003107261,0,0,0,0.005322531,0,0,0.0119198915333333,0,0,0.018006064,0
"Doxepin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005574563,0,0,0,0,0,1.953993e-05
"Eicosane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190334315,0,0,0,0.007967911,0.005717603,0,0,0,0,0,0.008763942
"Ephedrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004040564,0,0,0,0,0,0,0
"Epinephrine",0,0,0,0,0,0.003371773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422394763333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erythro-2-bromo-3-pentanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001771586,0,0,0,0,0,0
"Erythro-3-bromo-2-pentanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2862151871,0,0,0,0.0006601729,0,0,0,0,0.001477535,0,0,0,0,0,0,0
"Estrone, benzoate",0,0,0,0,0,0.0002621959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanamine, 2-methoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007840264,0,0,0,0,0,0
"Ethanamine, 2,2'-azobis[N,N,1,1,2,2-hexafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116526765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane",0,0,0,0,0,0,0,0,0,0,1.74217850183333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, 1,1-bis(methylthio)-",0.0012488437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, 1,1,1-trichloro-",0,0,0,0,0,0.0009246882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, 1,1,1-trifluoro-",0,0,0,0,0,6.219082e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338042433333333,0,0,0,0,0,0,0,0,0
"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-",0,0,0,0,0,0.05477688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05239991,0,0,0,0,0.0520726466666667,0.04401093
"Ethane, 1,1,2,2-tetrachloro-1,2-difluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000527409,0,0,0,0,0,0
"Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003247494,9.137914e-05,0,0,0.0139395244,0,0,0
"Ethane, hexachloro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001087987,0,0,0.000101297156666667,0,0,0,0
"Ethane, iodo-",0,0,0,0,0,0.001226839,13903156.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034610463,0,0,0,0,0,0.0353514951333333,0.001776557,0,0,0,0,0,0,0
"Ethane, nitro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294787366666667,0,0,0,0.03157201,0,0,0,0,0,0.001835462
"Ethanediamide",0,0,0,0,0,0.001197512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanedioic acid, dimethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142207183333333,0,0,0,0.000325411366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanesulfonyl fluoride",0,0,0,0,0,0,0,0,0,0,0,0.00267130718333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05435448,0,0,0,0,0,0.01448414
"Ethanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664801650633333,0,0,0,0,0,0,0,0,0,0,2.807534,0.3187512,0,0,0,0,0,0
"Ethanol, 2-(2-butoxyethoxy)-",0,0,0,0,0,0.001609687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(2-ethoxyethoxy)-",0,0,0,0,0,0.02064024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(2-methoxyethoxy)-",0.0345785178333333,0,0,0,0,0.02497326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(vinyloxy)-",0,0,0,0,0,0.01153864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159093664333333,0,0,0,0,0.01873166,0.003151813,0,0,0,0,0,0
"Ethanol, 2-[2-(2-ethoxyethoxy)ethoxy]-",0,0,0,0,0,0.01276135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-[2-(2-methoxyethoxy)ethoxy]-",0,0,0,0,0,0.0182581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-butoxy-",0,0,0,0,0,0.005220308,0,0,0,0,0,0,0,0,0.0105022729333333,0,0,0,0,0.07500901,0,0,0,0,0.074618605,0,0,0.00988683876666667,0.009050442,0,0,0,0,0.00193446266666667,0,0
"Ethanol, 2-ethoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057854875,0,0,0,0,0,0,0,0,0,0.00466907033333333,0
"Ethanol, 2-methoxy-",0,0,0,0,0,0.07932643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04757863,0,0,0,0,0,0,0
"Ethanol, 2-phenoxy-",0,0,0,0,0,0.003013154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-propoxy-",0,0,0,0,0,0.00141035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2,2-dichloro-",0,0,0,0,0,0.0006669728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2,2,2-trifluoro-",0.0961539034333333,0,0,0.0477409062,0,0,0,0,0,45431033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03603115,0,0,0,0,0,0
"Ethanol, 2,2'-oxybis-",0,0,0,0,0.059663334625,0.1569321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2,2'-oxybis-, diacetate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001654455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-(2-furanyl)-",0,0,0,0,0,0.002881958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005229158,0,0.00153638166666667,0,0,0,0,0
"Ethanone, 1-(2,4-difluorophenyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0.000826087833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002140525
"Ethanone, 1-(4-methyl-1,2,5-oxadiazol-3-yl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001568565,0,0,0,0,0,0,0
"Ethanone, 1-[1-(4-amino-1,2,5-oxadiazol-3-yl)-5-methyl-1H-1,2,3-triazol-4-yl]-2-morpholino-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478040833333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-[6-(4-methyl-1,2,5-oxadiazol-3-yl)-4H-pyrazolo[3,4-c]-1,2,5-oxadiazol-4-yl]-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001585907,0,0,0,0,0,0
"Ethanone, 1-cyclobutyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007395479
"Ethenamine, N-methylene-",0,0,0,0,0,0.009965007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethene, (2-methoxyethoxy)-",0,0,0,0,0,0.000848084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000718134,0,0,0,0,0,0,0
"Ether, 6-methylheptyl vinyl",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445969413333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethyl 3-(6-methoxy-3-methyl-2-benzofuranyl)-3-(p-methoxyphenyl)propionate",0,0,0,0,0,0,0,0,0,0,0.000171073143333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethyl 4-(ethyloxy)-2-oxobut-3-enoate",0,0,0,0,0,0.0001203721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethyl Acetate",0,0.344991317866667,0,0,0,0,163933790.333333,0,0,0,0.8042593518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360331,0,0,0,0,0,0,0,0,0,0,0
"Ethyl formate",0,0.0733933016333333,0,0,0,0,0,0,0,0,0.250276287133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethyl m-methylbenzoate",0,0,0,0,0,0.0003147043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylamine, 2-((p-bromo-a-methyl-a-phenylbenzyl)oxy)-N,N-dimethyl-",0,0,0,0,0,0,102979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylamine, 2-((p-bromo-α-methyl-α-phenylbenzyl)oxy)-N,N-dimethyl-",0,0,0,0,0,0.4684176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01377367,0,0,0,0,0,0,0.1940263
"Ethylbenzene",0,0,0,0,0,0.01916012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124208505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylene glycol monoisobutyl ether",0,0,0,0,0,0.001992315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylene oxide",0,0,0,0,0,0.1527638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001591991,0,0,0,0,0,0,0
"Ethylene, 1,2-dichloro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02045927,0,0,0,0,0,0
"Ethylenediamine",0,0,0,0,0,0.001042073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002612356,0,0,0,0,0,0.001593887
"Ethylenimine",0,0,0,0,0.003883426235,0.01025022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118768738666667,0,0,0,0,0.01621699,2.410974,0,0,0,0,0,0
"Ethyne, fluoro-",0,0,0.004557072275,0,0,0.004456496,2689837.66666667,0,0,0,0,0,0,0,0,0,0,0,0.044252484,0,0,0.0221319109,0,0,0,0,0,0,0.0005830246,0,0,0.000447762733333333,0,0,0,0.06713998
"Eucalyptol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066972543,0,0,0,0,0,0,0,0,0,0,0.005746352,0,0,0,0,0,0,0.004440558
"Fenchol",0.0191838776666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fenchone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02120438,0,0,0,0,0,0
"Fluoroform",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001670925,0,0,0,0,0,0,0
"Formaldehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326495412433333,0,0,0,0,0,2.7803731433,0,0.12440077,0,0,2.00581,0,0,0.0109304368066667,0,0,0,0
"Formamide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029104432,0,0,0,0,0.004386267,0,0,0,0,0,0,0
"Formamide, N-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087772095,0,0,0,0,0.02231157,0.02399655,0,0,0,0,0,0.0006186827
"Formamide, N,N-dibutyl-",0,0,0,0,0,0.002146773,0,0,0,0,0,0,0,0.0077650462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N,N-dimethyl-",0,0,0,0,0,0.02037197,0,0,0,0,0,0,0,0.00395930976666667,0,0,0,0,0.00351291686666667,0,0,0,0,0,0,0,0,0,0,0.1772015,0,0,0,0,0,0
"Formic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099714,0,0,0,0,0,0
"Formic acid hydrazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147025,0,0,0,0,0,0,0
"Formic acid, butyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001640337,0,0,0,0,0,0,0
"Formic acid, ethenyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003172188,0,0,0,0,0,0,0
"Formic acid, heptyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005482132,0,0,0,0.00872028976666667,0.00515934166666667,0,0
"Formic acid, pentyl ester",0,0,0,0,0,0,3970328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fumaric acid, 2-dimethylaminoethyl heptyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004584613,0,0,0,0,0,0,0
"Fumaric acid, 2-dimethylaminoethyl octyl ester",0,0,0,0,0,0.0001463043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fumaronitrile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006963876,0.0009178946,0,0,0,0,0,0
"Furan",0,0,0,0,0,0.07273243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06217134,0.02082315,0,0,0,0,0,0.02218698
"Furan, 2-(dichloromethyl)-tetrahydro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006041866
"Furan, 2-butyltetrahydro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003503878,0.001408614,0,0,0,0,0,0
"Furan, 2-ethyl-",0,0,0,0,0.009784732625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004916021,0,0,0,0,0,0,0
"Furan, 2-ethyl-5-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105162763333333,0
